任县,河北,邢台,CN101090918
桥西,河北,邢台,CN101090919
邯郸,河北,邯郸,CN101091001
峰峰,河北,邯郸,CN101091002
临漳,河北,邯郸,CN101091003
成安,河北,邯郸,CN101091004
大名,河北,邯郸,CN101091005
涉县,河北,邯郸,CN101091006
磁县,河北,邯郸,CN101091007
肥乡,河北,邯郸,CN101091008
永年,河北,邯郸,CN101091009
邱县,河北,邯郸,CN101091010
鸡泽,河北,邯郸,CN101091011
广平,河北,邯郸,CN101091012
馆陶,河北,邯郸,CN101091013
魏县,河北,邯郸,CN101091014
曲周,河北,邯郸,CN101091015
武安,河北,邯郸,CN101091016
邯山,河北,邯郸,CN101091017
丛台,河北,邯郸,CN101091018
复兴,河北,邯郸,CN101091019
秦皇岛,河北,秦皇岛,CN101091101
青龙,河北,秦皇岛,CN101091102
昌黎,河北,秦皇岛,CN101091103
抚宁,河北,秦皇岛,CN101091104
卢龙,河北,秦皇岛,CN101091105
北戴河,河北,秦皇岛,CN101091106
海港,河北,秦皇岛,CN101091107
山海关,河北,秦皇岛,CN101091108
雄安新区,河北,雄安新区,CN101091201
容城,河北,雄安新区,CN101091202
安新,河北,雄安新区,CN101091203
雄县,河北,雄安新区,CN101091204
太原,山西,太原,CN101100101
清徐,山西,太原,CN101100102
阳曲,山西,太原,CN101100103
娄烦,山西,太原,CN101100104
古交,山西,太原,CN101100105
尖草坪区,山西,太原,CN101100106
小店区,山西,太原,CN101100107
迎泽,山西,太原,CN101100108
杏花岭,山西,太原,CN101100109
万柏林,山西,太原,CN101100110
晋源,山西,太原,CN101100111
大同,山西,大同,CN101100201
阳高,山西,大同,CN101100202
大同县,山西,大同,CN101100203
天镇,山西,大同,CN101100204
广灵,山西,大同,CN101100205
灵丘,山西,大同,CN101100206
浑源,山西,大同,CN101100207
左云,山西,大同,CN101100208
矿区,山西,大同,CN101100209
南郊,山西,大同,CN101100210
新荣,山西,大同,CN101100211
阳泉,山西,阳泉,CN101100301
盂县,山西,阳泉,CN101100302
平定,山西,阳泉,CN101100303
矿区,山西,阳泉,CN101100304
郊区,山西,阳泉,CN101100305
晋中,山西,晋中,CN101100401
榆次,山西,晋中,CN101100402
榆社,山西,晋中,CN101100403
左权,山西,晋中,CN101100404
和顺,山西,晋中,CN101100405
昔阳,山西,晋中,CN101100406
寿阳,山西,晋中,CN101100407
太谷,山西,晋中,CN101100408
祁县,山西,晋中,CN101100409
平遥,山西,晋中,CN101100410
灵石,山西,晋中,CN101100411
介休,山西,晋中,CN101100412
长治,山西,长治,CN101100501
黎城,山西,长治,CN101100502
屯留,山西,长治,CN101100503
潞城,山西,长治,CN101100504
襄垣,山西,长治,CN101100505
平顺,山西,长治,CN101100506
武乡,山西,长治,CN101100507
沁县,山西,长治,CN101100508
长子,山西,长治,CN101100509
沁源,山西,长治,CN101100510
壶关,山西,长治,CN101100511
郊区,山西,长治,CN101100512
晋城,山西,晋城,CN101100601
沁水,山西,晋城,CN101100602
阳城,山西,晋城,CN101100603
陵川,山西,晋城,CN101100604
高平,山西,晋城,CN101100605
泽州,山西,晋城,CN101100606
临汾,山西,临汾,CN101100701
曲沃,山西,临汾,CN101100702
永和,山西,临汾,CN101100703
隰县,山西,临汾,CN101100704
大宁,山西,临汾,CN101100705
吉县,山西,临汾,CN101100706
襄汾,山西,临汾,CN101100707
蒲县,山西,临汾,CN101100708
汾西,山西,临汾,CN101100709
洪洞,山西,临汾,CN101100710
霍州,山西,临汾,CN101100711
乡宁,山西,临汾,CN101100712
翼城,山西,临汾,CN101100713
侯马,山西,临汾,CN101100714
浮山,山西,临汾,CN101100715
安泽,山西,临汾,CN101100716
古县,山西,临汾,CN101100717
尧都,山西,临汾,CN101100718
运城,山西,运城,CN101100801
临猗,山西,运城,CN101100802
稷山,山西,运城,CN101100803
万荣,山西,运城,CN101100804
河津,山西,运城,CN101100805
新绛,山西,运城,CN101100806
绛县,山西,运城,CN101100807
闻喜,山西,运城,CN101100808
垣曲,山西,运城,CN101100809
永济,山西,运城,CN101100810
芮城,山西,运城,CN101100811
夏县,山西,运城,CN101100812
平陆,山西,运城,CN101100813
盐湖,山西,运城,CN101100814
朔州,山西,朔州,CN101100901
平鲁,山西,朔州,CN101100902
山阴,山西,朔州,CN101100903
右玉,山西,朔州,CN101100904
应县,山西,朔州,CN101100905
怀仁,山西,朔州,CN101100906
朔城,山西,朔州,CN101100907
忻州,山西,忻州,CN101101001
定襄,山西,忻州,CN101101002
五台县,山西,忻州,CN101101003
河曲,山西,忻州,CN101101004
偏关,山西,忻州,CN101101005
神池,山西,忻州,CN101101006
宁武,山西,忻州,CN101101007
代县,山西,忻州,CN101101008
繁峙,山西,忻州,CN101101009
五台山,山西,忻州,CN101101010
保德,山西,忻州,CN101101011
静乐,山西,忻州,CN101101012
岢岚,山西,忻州,CN101101013
五寨,山西,忻州,CN101101014
原平,山西,忻州,CN101101015
忻府,山西,忻州,CN101101016
吕梁,山西,吕梁,CN101101100
离石,山西,吕梁,CN101101101
临县,山西,吕梁,CN101101102
兴县,山西,吕梁,CN101101103
岚县,山西,吕梁,CN101101104
柳林,山西,吕梁,CN101101105
石楼,山西,吕梁,CN101101106
方山,山西,吕梁,CN101101107
交口,山西,吕梁,CN101101108
中阳,山西,吕梁,CN101101109
孝义,山西,吕梁,CN101101110
汾阳,山西,吕梁,CN101101111
文水,山西,吕梁,CN101101112
交城,山西,吕梁,CN101101113
西安,陕西,西安,CN101110101
长安,陕西,西安,CN101110102
临潼,陕西,西安,CN101110103
蓝田,陕西,西安,CN101110104
周至,陕西,西安,CN101110105
鄠邑,陕西,西安,CN101110106
高陵,陕西,西安,CN101110107
新城,陕西,西安,CN101110108
碑林,陕西,西安,CN101110109
莲湖,陕西,西安,CN101110110
灞桥,陕西,西安,CN101110111
未央,陕西,西安,CN101110112
雁塔,陕西,西安,CN101110113
阎良,陕西,西安,CN101110114
咸阳,陕西,咸阳,CN101110200
三原,陕西,咸阳,CN101110201
礼泉,陕西,咸阳,CN101110202
永寿,陕西,咸阳,CN101110203
淳化,陕西,咸阳,CN101110204
泾阳,陕西,咸阳,CN101110205
武功,陕西,咸阳,CN101110206
乾县,陕西,咸阳,CN101110207
彬县,陕西,咸阳,CN101110208
长武,陕西,咸阳,CN101110209
旬邑,陕西,咸阳,CN101110210
兴平,陕西,咸阳,CN101110211
秦都,陕西,咸阳,CN101110212
渭城,陕西,咸阳,CN101110213
延安,陕西,延安,CN101110300
延长,陕西,延安,CN101110301
延川,陕西,延安,CN101110302
子长,陕西,延安,CN101110303
宜川,陕西,延安,CN101110304
富县,陕西,延安,CN101110305
志丹,陕西,延安,CN101110306
安塞,陕西,延安,CN101110307
甘泉,陕西,延安,CN101110308
洛川,陕西,延安,CN101110309
黄陵,陕西,延安,CN101110310
黄龙,陕西,延安,CN101110311
吴起,陕西,延安,CN101110312
宝塔,陕西,延安,CN101110313
榆林,陕西,榆林,CN101110401
府谷,陕西,榆林,CN101110402
神木,陕西,榆林,CN101110403
佳县,陕西,榆林,CN101110404
定边,陕西,榆林,CN101110405
靖边,陕西,榆林,CN101110406
横山,陕西,榆林,CN101110407
米脂,陕西,榆林,CN101110408
子洲,陕西,榆林,CN101110409
绥德,陕西,榆林,CN101110410
吴堡,陕西,榆林,CN101110411
清涧,陕西,榆林,CN101110412
榆阳,陕西,榆林,CN101110413
渭南,陕西,渭南,CN101110501
潼关,陕西,渭南,CN101110503
大荔,陕西,渭南,CN101110504
白水,陕西,渭南,CN101110505
富平,陕西,渭南,CN101110506
蒲城,陕西,渭南,CN101110507
澄城,陕西,渭南,CN101110508
合阳,陕西,渭南,CN101110509
韩城,陕西,渭南,CN101110510
华阴,陕西,渭南,CN101110511
临渭,陕西,渭南,CN101110512
华州,陕西,渭南,CN101110513
商洛,陕西,商洛,CN101110601
洛南,陕西,商洛,CN101110602
柞水,陕西,商洛,CN101110603
商州,陕西,商洛,CN101110604
镇安,陕西,商洛,CN101110605
丹凤,陕西,商洛,CN101110606
商南,陕西,商洛,CN101110607
山阳,陕西,商洛,CN101110608
安康,陕西,安康,CN101110701
紫阳,陕西,安康,CN101110702
石泉,陕西,安康,CN101110703
汉阴,陕西,安康,CN101110704
旬阳,陕西,安康,CN101110705
岚皋,陕西,安康,CN101110706
平利,陕西,安康,CN101110707
白河,陕西,安康,CN101110708
镇坪,陕西,安康,CN101110709
宁陕,陕西,安康,CN101110710
汉滨,陕西,安康,CN101110711
汉中,陕西,汉中,CN101110801
略阳,陕西,汉中,CN101110802
勉县,陕西,汉中,CN101110803
留坝,陕西,汉中,CN101110804
洋县,陕西,汉中,CN101110805
城固,陕西,汉中,CN101110806
西乡,陕西,汉中,CN101110807
佛坪,陕西,汉中,CN101110808
宁强,陕西,汉中,CN101110809
南郑,陕西,汉中,CN101110810
镇巴,陕西,汉中,CN101110811
汉台,陕西,汉中,CN101110812
宝鸡,陕西,宝鸡,CN101110901
渭滨,陕西,宝鸡,CN101110902
千阳,陕西,宝鸡,CN101110903
麟游,陕西,宝鸡,CN101110904
岐山,陕西,宝鸡,CN101110905
凤翔,陕西,宝鸡,CN101110906
扶风,陕西,宝鸡,CN101110907
眉县,陕西,宝鸡,CN101110908
太白,陕西,宝鸡,CN101110909
凤县,陕西,宝鸡,CN101110910
陇县,陕西,宝鸡,CN101110911
陈仓,陕西,宝鸡,CN101110912
金台,陕西,宝鸡,CN101110913
铜川,陕西,铜川,CN101111001
宜君,陕西,铜川,CN101111003
耀州,陕西,铜川,CN101111004
王益,陕西,铜川,CN101111005
印台,陕西,铜川,CN101111006
杨凌,陕西,杨凌,CN101111101
杨陵,陕西,杨凌,CN101111102
济南,山东,济南,CN101120101
长清,山东,济南,CN101120102
商河,山东,济南,CN101120103
章丘,山东,济南,CN101120104
平阴,山东,济南,CN101120105
济阳,山东,济南,CN101120106
历下,山东,济南,CN101120107
市中,山东,济南,CN101120108
槐荫,山东,济南,CN101120109
天桥,山东,济南,CN101120110
历城,山东,济南,CN101120111
青岛,山东,青岛,CN101120201
崂山,山东,青岛,CN101120202
市南,山东,青岛,CN101120203
即墨,山东,青岛,CN101120204
胶州,山东,青岛,CN101120205
黄岛,山东,青岛,CN101120206
莱西,山东,青岛,CN101120207
平度,山东,青岛,CN101120208
市北,山东,青岛,CN101120209
李沧,山东,青岛,CN101120210
城阳,山东,青岛,CN101120211
淄博,山东,淄博,CN101120301
淄川,山东,淄博,CN101120302
博山,山东,淄博,CN101120303
高青,山东,淄博,CN101120304
周村,山东,淄博,CN101120305
沂源,山东,淄博,CN101120306
桓台,山东,淄博,CN101120307
临淄,山东,淄博,CN101120308
张店,山东,淄博,CN101120309
德州,山东,德州,CN101120401
武城,山东,德州,CN101120402
临邑,山东,德州,CN101120403
陵县,山东,德州,CN101120404
齐河,山东,德州,CN101120405
乐陵,山东,德州,CN101120406
庆云,山东,德州,CN101120407
平原,山东,德州,CN101120408
宁津,山东,德州,CN101120409
夏津,山东,德州,CN101120410
禹城,山东,德州,CN101120411
德城,山东,德州,CN101120412
陵城,山东,德州,CN101120413
烟台,山东,烟台,CN101120501
莱州,山东,烟台,CN101120502
长岛,山东,烟台,CN101120503
蓬莱,山东,烟台,CN101120504
龙口,山东,烟台,CN101120505
招远,山东,烟台,CN101120506
栖霞,山东,烟台,CN101120507
福山,山东,烟台,CN101120508
牟平,山东,烟台,CN101120509
莱阳,山东,烟台,CN101120510
海阳,山东,烟台,CN101120511
芝罘,山东,烟台,CN101120512
莱山,山东,烟台,CN101120513
潍坊,山东,潍坊,CN101120601
青州,山东,潍坊,CN101120602
寿光,山东,潍坊,CN101120603
临朐,山东,潍坊,CN101120604
昌乐,山东,潍坊,CN101120605
昌邑,山东,潍坊,CN101120606
安丘,山东,潍坊,CN101120607
高密,山东,潍坊,CN101120608
诸城,山东,潍坊,CN101120609
潍城,山东,潍坊,CN101120610
寒亭,山东,潍坊,CN101120611
坊子,山东,潍坊,CN101120612
奎文,山东,潍坊,CN101120613
济宁,山东,济宁,CN101120701
嘉祥,山东,济宁,CN101120702
微山,山东,济宁,CN101120703
鱼台,山东,济宁,CN101120704
兖州,山东,济宁,CN101120705
金乡,山东,济宁,CN101120706
汶上,山东,济宁,CN101120707
泗水,山东,济宁,CN101120708
梁山,山东,济宁,CN101120709
曲阜,山东,济宁,CN101120710
邹城,山东,济宁,CN101120711
任城,山东,济宁,CN101120712
泰安,山东,泰安,CN101120801
新泰,山东,泰安,CN101120802
泰山,山东,泰安,CN101120803
肥城,山东,泰安,CN101120804
东平,山东,泰安,CN101120805
宁阳,山东,泰安,CN101120806
岱岳,山东,泰安,CN101120807
临沂,山东,临沂,CN101120901
莒南,山东,临沂,CN101120902
沂南,山东,临沂,CN101120903
兰陵,山东,临沂,CN101120904
临沭,山东,临沂,CN101120905
郯城,山东,临沂,CN101120906
蒙阴,山东,临沂,CN101120907
平邑,山东,临沂,CN101120908
费县,山东,临沂,CN101120909
沂水,山东,临沂,CN101120910
兰山,山东,临沂,CN101120911
罗庄,山东,临沂,CN101120912
河东,山东,临沂,CN101120913
菏泽,山东,菏泽,CN101121001
鄄城,山东,菏泽,CN101121002
郓城,山东,菏泽,CN101121003
东明,山东,菏泽,CN101121004
定陶,山东,菏泽,CN101121005
巨野,山东,菏泽,CN101121006
曹县,山东,菏泽,CN101121007
成武,山东,菏泽,CN101121008
单县,山东,菏泽,CN101121009
牡丹,山东,菏泽,CN101121010
滨州,山东,滨州,CN101121101
博兴,山东,滨州,CN101121102
无棣,山东,滨州,CN101121103
阳信,山东,滨州,CN101121104
惠民,山东,滨州,CN101121105
沾化,山东,滨州,CN101121106
邹平,山东,滨州,CN101121107
滨城,山东,滨州,CN101121108
东营,山东,东营,CN101121201
河口,山东,东营,CN101121202
垦利,山东,东营,CN101121203
利津,山东,东营,CN101121204
广饶,山东,东营,CN101121205
威海,山东,威海,CN101121301
文登,山东,威海,CN101121302
荣成,山东,威海,CN101121303
乳山,山东,威海,CN101121304
成山头,山东,威海,CN101121305
石岛,山东,威海,CN101121306
环翠,山东,威海,CN101121307
枣庄,山东,枣庄,CN101121401
薛城,山东,枣庄,CN101121402
峄城,山东,枣庄,CN101121403
台儿庄,山东,枣庄,CN101121404
滕州,山东,枣庄,CN101121405
市中,山东,枣庄,CN101121406
山亭,山东,枣庄,CN101121407
日照,山东,日照,CN101121501
五莲,山东,日照,CN101121502
莒县,山东,日照,CN101121503
东港,山东,日照,CN101121504
岚山,山东,日照,CN101121505
莱芜,山东,莱芜,CN101121601
莱城,山东,莱芜,CN101121602
钢城,山东,莱芜,CN101121603
聊城,山东,聊城,CN101121701
冠县,山东,聊城,CN101121702
阳谷,山东,聊城,CN101121703
高唐,山东,聊城,CN101121704
茌平,山东,聊城,CN101121705
东阿,山东,聊城,CN101121706
临清,山东,聊城,CN101121707
东昌府,山东,聊城,CN101121708
莘县,山东,聊城,CN101121709
乌鲁木齐,新疆,乌鲁木齐,CN101130101
天山,新疆,乌鲁木齐,CN101130102
小渠子,新疆,乌鲁木齐,CN101130103
沙依巴克,新疆,乌鲁木齐,CN101130104
达坂城,新疆,乌鲁木齐,CN101130105
新市,新疆,乌鲁木齐,CN101130106
水磨沟,新疆,乌鲁木齐,CN101130107
天池,新疆,乌鲁木齐,CN101130109
头屯河,新疆,乌鲁木齐,CN101130111
米东,新疆,乌鲁木齐,CN101130112
乌鲁木齐县,新疆,乌鲁木齐,CN101130113
西白杨沟,新疆,乌鲁木齐,CN101130114
克拉玛依,新疆,克拉玛依,CN101130201
乌尔禾,新疆,克拉玛依,CN101130202
白碱滩,新疆,克拉玛依,CN101130203
独山子,新疆,克拉玛依,CN101130204
石河子,新疆,石河子,CN101130301
炮台,新疆,石河子,CN101130302
莫索湾,新疆,石河子,CN101130303
昌吉,新疆,昌吉,CN101130401
呼图壁,新疆,昌吉,CN101130402
阜康,新疆,昌吉,CN101130404
吉木萨尔,新疆,昌吉,CN101130405
奇台,新疆,昌吉,CN101130406
玛纳斯,新疆,昌吉,CN101130407
木垒,新疆,昌吉,CN101130408
蔡家湖,新疆,昌吉,CN101130409
吐鲁番,新疆,吐鲁番,CN101130501
托克逊,新疆,吐鲁番,CN101130502
高昌,新疆,吐鲁番,CN101130503
鄯善,新疆,吐鲁番,CN101130504
库尔勒,新疆,巴音郭楞,CN101130601
轮台,新疆,巴音郭楞,CN101130602
尉犁,新疆,巴音郭楞,CN101130603
若羌,新疆,巴音郭楞,CN101130604
且末,新疆,巴音郭楞,CN101130605
和静,新疆,巴音郭楞,CN101130606
焉耆,新疆,巴音郭楞,CN101130607
和硕,新疆,巴音郭楞,CN101130608
巴音郭楞,新疆,巴音郭楞,CN101130609
巴音布鲁克,新疆,巴音郭楞,CN101130610
铁干里克,新疆,巴音郭楞,CN101130611
博湖,新疆,巴音郭楞,CN101130612
塔中,新疆,巴音郭楞,CN101130613
巴仑台,新疆,巴音郭楞,CN101130614
阿拉尔,新疆,阿拉尔,CN101130701
阿克苏,新疆,阿克苏,CN101130801
乌什,新疆,阿克苏,CN101130802
温宿,新疆,阿克苏,CN101130803
拜城,新疆,阿克苏,CN101130804
新和,新疆,阿克苏,CN101130805
沙雅,新疆,阿克苏,CN101130806
库车,新疆,阿克苏,CN101130807
柯坪,新疆,阿克苏,CN101130808
阿瓦提,新疆,阿克苏,CN101130809
喀什,新疆,喀什,CN101130901
英吉沙,新疆,喀什,CN101130902
塔什库尔干,新疆,喀什,CN101130903
麦盖提,新疆,喀什,CN101130904
莎车,新疆,喀什,CN101130905
叶城,新疆,喀什,CN101130906
泽普,新疆,喀什,CN101130907
巴楚,新疆,喀什,CN101130908
岳普湖,新疆,喀什,CN101130909
伽师,新疆,喀什,CN101130910
疏附,新疆,喀什,CN101130911
疏勒,新疆,喀什,CN101130912
伊宁,新疆,伊犁,CN101131001
察布查尔,新疆,伊犁,CN101131002
尼勒克,新疆,伊犁,CN101131003
伊宁县,新疆,伊犁,CN101131004
巩留,新疆,伊犁,CN101131005
新源,新疆,伊犁,CN101131006
昭苏,新疆,伊犁,CN101131007
特克斯,新疆,伊犁,CN101131008
霍城,新疆,伊犁,CN101131009
霍尔果斯,新疆,伊犁,CN101131010
奎屯,新疆,伊犁,CN101131011
伊犁,新疆,伊犁,CN101131012
塔城,新疆,塔城,CN101131101
裕民,新疆,塔城,CN101131102
额敏,新疆,塔城,CN101131103
和布克赛尔,新疆,塔城,CN101131104
托里,新疆,塔城,CN101131105
乌苏,新疆,塔城,CN101131106
沙湾,新疆,塔城,CN101131107
哈密,新疆,哈密,CN101131201
伊州,新疆,哈密,CN101131202
巴里坤,新疆,哈密,CN101131203
伊吾,新疆,哈密,CN101131204
和田,新疆,和田,CN101131301
皮山,新疆,和田,CN101131302
策勒,新疆,和田,CN101131303
墨玉,新疆,和田,CN101131304
洛浦,新疆,和田,CN101131305
民丰,新疆,和田,CN101131306
于田,新疆,和田,CN101131307
阿勒泰,新疆,阿勒泰,CN101131401
哈巴河,新疆,阿勒泰,CN101131402
吉木乃,新疆,阿勒泰,CN101131405
布尔津,新疆,阿勒泰,CN101131406
福海,新疆,阿勒泰,CN101131407
富蕴,新疆,阿勒泰,CN101131408
青河,新疆,阿勒泰,CN101131409
阿图什,新疆,克州,CN101131501
乌恰,新疆,克州,CN101131502
阿克陶,新疆,克州,CN101131503
阿合奇,新疆,克州,CN101131504
克州,新疆,克州,CN101131505
博乐,新疆,博尔塔拉,CN101131601
温泉,新疆,博尔塔拉,CN101131602
精河,新疆,博尔塔拉,CN101131603
博尔塔拉,新疆,博尔塔拉,CN101131604
阿拉山口,新疆,博尔塔拉,CN101131606
图木舒克,新疆,图木舒克,CN101131701
五家渠,新疆,五家渠,CN101131801
铁门关,新疆,铁门关,CN101131901
昆玉,新疆,昆玉,CN101131920
北屯,新疆,北屯,CN101132101
双河,新疆,双河,CN101132201
可克达拉,新疆,可克达拉,CN101132301
拉萨,西藏,拉萨,CN101140101
当雄,西藏,拉萨,CN101140102
尼木,西藏,拉萨,CN101140103
林周,西藏,拉萨,CN101140104
堆龙德庆,西藏,拉萨,CN101140105
曲水,西藏,拉萨,CN101140106
达孜,西藏,拉萨,CN101140107
墨竹工卡,西藏,拉萨,CN101140108
城关,西藏,拉萨,CN101140109
日喀则,西藏,日喀则,CN101140201
拉孜,西藏,日喀则,CN101140202
南木林,西藏,日喀则,CN101140203
聂拉木,西藏,日喀则,CN101140204
定日,西藏,日喀则,CN101140205
江孜,西藏,日喀则,CN101140206
帕里,西藏,日喀则,CN101140207
仲巴,西藏,日喀则,CN101140208
萨嘎,西藏,日喀则,CN101140209
吉隆,西藏,日喀则,CN101140210
昂仁,西藏,日喀则,CN101140211
定结,西藏,日喀则,CN101140212
萨迦,西藏,日喀则,CN101140213
谢通门,西藏,日喀则,CN101140214
桑珠孜,西藏,日喀则,CN101140215
岗巴,西藏,日喀则,CN101140216
白朗,西藏,日喀则,CN101140217
亚东,西藏,日喀则,CN101140218
康马,西藏,日喀则,CN101140219
仁布,西藏,日喀则,CN101140220
山南,西藏,山南,CN101140301
贡嘎,西藏,山南,CN101140302
扎囊,西藏,山南,CN101140303
加查,西藏,山南,CN101140304
浪卡子,西藏,山南,CN101140305
错那,西藏,山南,CN101140306
隆子,西藏,山南,CN101140307
泽当,西藏,山南,CN101140308
乃东,西藏,山南,CN101140309
桑日,西藏,山南,CN101140310
洛扎,西藏,山南,CN101140311
措美,西藏,山南,CN101140312
琼结,西藏,山南,CN101140313
曲松,西藏,山南,CN101140314
林芝,西藏,林芝,CN101140401
波密,西藏,林芝,CN101140402
米林,西藏,林芝,CN101140403
察隅,西藏,林芝,CN101140404
工布江达,西藏,林芝,CN101140405
朗县,西藏,林芝,CN101140406
墨脱,西藏,林芝,CN101140407
巴宜,西藏,林芝,CN101140408
昌都,西藏,昌都,CN101140501
丁青,西藏,昌都,CN101140502
边坝,西藏,昌都,CN101140503
洛隆,西藏,昌都,CN101140504
左贡,西藏,昌都,CN101140505
芒康,西藏,昌都,CN101140506
类乌齐,西藏,昌都,CN101140507
八宿,西藏,昌都,CN101140508
江达,西藏,昌都,CN101140509
察雅,西藏,昌都,CN101140510
贡觉,西藏,昌都,CN101140511
卡若,西藏,昌都,CN101140512
那曲,西藏,那曲,CN101140601
尼玛,西藏,那曲,CN101140602
嘉黎,西藏,那曲,CN101140603
班戈,西藏,那曲,CN101140604
安多,西藏,那曲,CN101140605
索县,西藏,那曲,CN101140606
聂荣,西藏,那曲,CN101140607
巴青,西藏,那曲,CN101140608
比如,西藏,那曲,CN101140609
双湖,西藏,那曲,CN101140610
申扎,西藏,那曲,CN101140611
色尼,西藏,那曲,CN101140612
阿里,西藏,阿里,CN101140701
改则,西藏,阿里,CN101140702
狮泉河,西藏,阿里,CN101140704
普兰,西藏,阿里,CN101140705
札达,西藏,阿里,CN101140706
噶尔,西藏,阿里,CN101140707
日土,西藏,阿里,CN101140708
革吉,西藏,阿里,CN101140709
措勤,西藏,阿里,CN101140710
西宁,青海,西宁,CN101150101
大通,青海,西宁,CN101150102
湟源,青海,西宁,CN101150103
湟中,青海,西宁,CN101150104
城东,青海,西宁,CN101150105
城中,青海,西宁,CN101150106
城西,青海,西宁,CN101150107
城北,青海,西宁,CN101150108
平安,青海,海东,CN101150201
乐都,青海,海东,CN101150202
民和,青海,海东,CN101150203
互助,青海,海东,CN101150204
化隆,青海,海东,CN101150205
循化,青海,海东,CN101150206
海东,青海,海东,CN101150207
同仁,青海,黄南,CN101150301
尖扎,青海,黄南,CN101150302
泽库,青海,黄南,CN101150303
河南,青海,黄南,CN101150304
黄南,青海,黄南,CN101150305
共和,青海,海南,CN101150401
海南,青海,海南,CN101150402
贵德,青海,海南,CN101150404
兴海,青海,海南,CN101150406
贵南,青海,海南,CN101150407
同德,青海,海南,CN101150408
玛沁,青海,果洛,CN101150501
班玛,青海,果洛,CN101150502
甘德,青海,果洛,CN101150503
达日,青海,果洛,CN101150504
久治,青海,果洛,CN101150505
玛多,青海,果洛,CN101150506
果洛,青海,果洛,CN101150507
玉树,青海,玉树,CN101150601
称多,青海,玉树,CN101150602
治多,青海,玉树,CN101150603
杂多,青海,玉树,CN101150604
囊谦,青海,玉树,CN101150605
曲麻莱,青海,玉树,CN101150606
德令哈,青海,海西,CN101150701
海西,青海,海西,CN101150702
天峻,青海,海西,CN101150708
乌兰,青海,海西,CN101150709
茫崖,青海,海西,CN101150712
大柴旦,青海,海西,CN101150713
格尔木,青海,海西,CN101150714
都兰,青海,海西,CN101150715
冷湖,青海,海西,CN101150716
海晏,青海,海北,CN101150801
门源,青海,海北,CN101150802
祁连,青海,海北,CN101150803
海北,青海,海北,CN101150804
刚察,青海,海北,CN101150806
兰州,甘肃,兰州,CN101160101
皋兰,甘肃,兰州,CN101160102
永登,甘肃,兰州,CN101160103
榆中,甘肃,兰州,CN101160104
城关,甘肃,兰州,CN101160105
七里河,甘肃,兰州,CN101160106
西固,甘肃,兰州,CN101160107
安宁,甘肃,兰州,CN101160108
红古,甘肃,兰州,CN101160109
定西,甘肃,定西,CN101160201
通渭,甘肃,定西,CN101160202
陇西,甘肃,定西,CN101160203
渭源,甘肃,定西,CN101160204
临洮,甘肃,定西,CN101160205
漳县,甘肃,定西,CN101160206
岷县,甘肃,定西,CN101160207
安定,甘肃,定西,CN101160208
平凉,甘肃,平凉,CN101160301
泾川,甘肃,平凉,CN101160302
灵台,甘肃,平凉,CN101160303
崇信,甘肃,平凉,CN101160304
华亭,甘肃,平凉,CN101160305
庄浪,甘肃,平凉,CN101160306
静宁,甘肃,平凉,CN101160307
崆峒,甘肃,平凉,CN101160308
庆阳,甘肃,庆阳,CN101160401
西峰,甘肃,庆阳,CN101160402
环县,甘肃,庆阳,CN101160403
华池,甘肃,庆阳,CN101160404
合水,甘肃,庆阳,CN101160405
正宁,甘肃,庆阳,CN101160406
宁县,甘肃,庆阳,CN101160407
镇原,甘肃,庆阳,CN101160408
庆城,甘肃,庆阳,CN101160409
武威,甘肃,武威,CN101160501
民勤,甘肃,武威,CN101160502
古浪,甘肃,武威,CN101160503
凉州,甘肃,武威,CN101160504
天祝,甘肃,武威,CN101160505
金昌,甘肃,金昌,CN101160601
永昌,甘肃,金昌,CN101160602
金川,甘肃,金昌,CN101160603
张掖,甘肃,张掖,CN101160701
肃南,甘肃,张掖,CN101160702
民乐,甘肃,张掖,CN101160703
临泽,甘肃,张掖,CN101160704
高台,甘肃,张掖,CN101160705
山丹,甘肃,张掖,CN101160706
甘州,甘肃,张掖,CN101160707
酒泉,甘肃,酒泉,CN101160801
肃州,甘肃,酒泉,CN101160802
金塔,甘肃,酒泉,CN101160803
阿克塞,甘肃,酒泉,CN101160804
瓜州,甘肃,酒泉,CN101160805
肃北,甘肃,酒泉,CN101160806
玉门,甘肃,酒泉,CN101160807
敦煌,甘肃,酒泉,CN101160808
天水,甘肃,天水,CN101160901
秦州,甘肃,天水,CN101160902
清水,甘肃,天水,CN101160903
秦安,甘肃,天水,CN101160904
甘谷,甘肃,天水,CN101160905
武山,甘肃,天水,CN101160906
张家川,甘肃,天水,CN101160907
麦积,甘肃,天水,CN101160908
武都,甘肃,陇南,CN101161001
成县,甘肃,陇南,CN101161002
文县,甘肃,陇南,CN101161003
宕昌,甘肃,陇南,CN101161004
康县,甘肃,陇南,CN101161005
西和,甘肃,陇南,CN101161006
礼县,甘肃,陇南,CN101161007
徽县,甘肃,陇南,CN101161008
两当,甘肃,陇南,CN101161009
陇南,甘肃,陇南,CN101161010
临夏,甘肃,临夏,CN101161101
康乐,甘肃,临夏,CN101161102
永靖,甘肃,临夏,CN101161103
广河,甘肃,临夏,CN101161104
和政,甘肃,临夏,CN101161105
东乡,甘肃,临夏,CN101161106
积石山,甘肃,临夏,CN101161107
